timestamp,open,high,low,close
2024-06-02T11:00:00+00:00,67530.00000000,68320.08000000,67492.60000000,68251.52000000
2024-06-02T12:00:00+00:00,68251.53000000,68305.00000000,67852.24000000,67934.99000000
2024-06-02T13:00:00+00:00,67934.99000000,68214.66000000,67800.00000000,68165.98000000
2024-06-02T14:00:00+00:00,68165.97000000,68460.00000000,68073.65000000,68252.50000000
2024-06-02T15:00:00+00:00,68252.51000000,68297.12000000,68016.19000000,68142.17000000
2024-06-02T16:00:00+00:00,68142.18000000,68200.00000000,67980.00000000,68103.63000000
2024-06-02T17:00:00+00:00,68103.63000000,68103.64000000,67808.66000000,67879.28000000
2024-06-02T18:00:00+00:00,67879.27000000,67879.28000000,67456.88000000,67697.14000000
2024-06-02T19:00:00+00:00,67697.14000000,67798.00000000,67257.47000000,67736.95000000
2024-06-02T20:00:00+00:00,67736.95000000,67831.21000000,67577.65000000,67831.20000000
2024-06-02T21:00:00+00:00,67831.21000000,67902.12000000,67755.00000000,67816.14000000
2024-06-02T22:00:00+00:00,67816.13000000,67984.01000000,67809.96000000,67927.99000000
2024-06-02T23:00:00+00:00,67928.00000000,67984.01000000,67765.62000000,67765.63000000
2024-06-03T00:00:00+00:00,67765.62000000,67873.87000000,67612.48000000,67823.99000000
2024-06-03T01:00:00+00:00,67824.00000000,68553.67000000,67823.80000000,68476.01000000
2024-06-03T02:00:00+00:00,68476.01000000,68793.97000000,68404.51000000,68416.08000000
2024-06-03T03:00:00+00:00,68416.09000000,68518.70000000,68201.00000000,68382.81000000
2024-06-03T04:00:00+00:00,68382.80000000,68600.00000000,68285.29000000,68510.00000000
2024-06-03T05:00:00+00:00,68510.00000000,68780.00000000,68441.16000000,68700.00000000
2024-06-03T06:00:00+00:00,68699.99000000,69221.00000000,68632.01000000,69038.94000000
2024-06-03T07:00:00+00:00,69038.94000000,69179.62000000,68804.00000000,68906.70000000
2024-06-03T08:00:00+00:00,68906.70000000,69333.00000000,68906.69000000,69142.55000000
2024-06-03T09:00:00+00:00,69142.54000000,69187.06000000,68913.72000000,69014.88000000
2024-06-03T10:00:00+00:00,69014.89000000,69186.79000000,68876.98000000,68907.99000000
2024-06-03T11:00:00+00:00,68908.00000000,69248.99000000,68824.00000000,69080.00000000
2024-06-03T12:00:00+00:00,69080.00000000,69769.30000000,69075.40000000,69746.23000000
2024-06-03T13:00:00+00:00,69746.23000000,70288.00000000,69521.04000000,69795.34000000
2024-06-03T14:00:00+00:00,69795.33000000,70079.67000000,68500.00000000,68776.01000000
2024-06-03T15:00:00+00:00,68776.01000000,69631.16000000,68760.00000000,69615.28000000
2024-06-03T16:00:00+00:00,69615.27000000,69715.61000000,68899.89000000,69080.02000000
2024-06-03T17:00:00+00:00,69080.02000000,69389.92000000,68800.00000000,69268.97000000
2024-06-03T18:00:00+00:00,69268.98000000,69444.49000000,69162.98000000,69288.41000000
2024-06-03T19:00:00+00:00,69288.41000000,69296.68000000,69021.77000000,69204.00000000
2024-06-03T20:00:00+00:00,69204.00000000,69509.38000000,69101.27000000,69101.28000000
2024-06-03T21:00:00+00:00,69101.28000000,69191.86000000,68899.51000000,69081.17000000
2024-06-03T22:00:00+00:00,69081.17000000,69144.33000000,68810.00000000,69042.51000000
2024-06-03T23:00:00+00:00,69042.51000000,69062.19000000,68730.51000000,68809.90000000
2024-06-04T00:00:00+00:00,68809.89000000,69090.90000000,68629.90000000,69001.41000000
2024-06-04T01:00:00+00:00,69001.40000000,69215.41000000,68900.60000000,69215.40000000
2024-06-04T02:00:00+00:00,69215.41000000,69306.67000000,69080.80000000,69139.57000000
2024-06-04T03:00:00+00:00,69139.58000000,69370.01000000,69114.98000000,69170.22000000
2024-06-04T04:00:00+00:00,69170.22000000,69268.27000000,69057.12000000,69061.22000000
2024-06-04T05:00:00+00:00,69061.22000000,69156.16000000,68914.28000000,68956.01000000
2024-06-04T06:00:00+00:00,68956.01000000,69039.71000000,68745.68000000,68905.43000000
2024-06-04T07:00:00+00:00,68905.43000000,69074.82000000,68894.21000000,69013.63000000
2024-06-04T08:00:00+00:00,69013.62000000,69191.99000000,68827.00000000,68836.54000000
2024-06-04T09:00:00+00:00,68836.54000000,68890.01000000,68567.32000000,68717.92000000
2024-06-04T10:00:00+00:00,68717.92000000,68958.00000000,68701.83000000,68890.66000000
2024-06-04T11:00:00+00:00,68890.66000000,69030.00000000,68841.87000000,68955.85000000
2024-06-04T12:00:00+00:00,68955.84000000,69155.50000000,68843.73000000,68946.56000000
2024-06-04T13:00:00+00:00,68946.56000000,69830.75000000,68946.55000000,69527.99000000
2024-06-04T14:00:00+00:00,69527.99000000,70089.99000000,69319.79000000,69651.49000000
2024-06-04T15:00:00+00:00,69651.49000000,70480.00000000,69463.83000000,70445.00000000
2024-06-04T16:00:00+00:00,70445.00000000,70999.00000000,70388.17000000,70800.00000000
2024-06-04T17:00:00+00:00,70800.00000000,70833.52000000,70360.40000000,70564.00000000
2024-06-04T18:00:00+00:00,70564.01000000,71063.45000000,70564.00000000,70693.67000000
2024-06-04T19:00:00+00:00,70693.67000000,70727.76000000,70092.50000000,70423.60000000
2024-06-04T20:00:00+00:00,70423.61000000,70550.00000000,70168.67000000,70402.69000000
2024-06-04T21:00:00+00:00,70402.69000000,70630.08000000,70340.41000000,70620.00000000
2024-06-04T22:00:00+00:00,70620.01000000,70736.00000000,70510.00000000,70561.30000000
2024-06-04T23:00:00+00:00,70561.31000000,70610.00000000,70414.90000000,70537.84000000
2024-06-05T00:00:00+00:00,70537.83000000,70900.00000000,70423.51000000,70776.00000000
2024-06-05T01:00:00+00:00,70775.99000000,71275.00000000,70646.16000000,70986.30000000
2024-06-05T02:00:00+00:00,70986.29000000,71140.30000000,70672.08000000,70837.96000000
2024-06-05T03:00:00+00:00,70837.96000000,70991.73000000,70768.00000000,70947.58000000
2024-06-05T04:00:00+00:00,70947.58000000,71260.00000000,70826.15000000,71168.53000000
2024-06-05T05:00:00+00:00,71168.54000000,71196.00000000,70884.61000000,70999.99000000
2024-06-05T06:00:00+00:00,70999.99000000,71150.00000000,70850.00000000,71119.05000000
2024-06-05T07:00:00+00:00,71119.06000000,71379.21000000,71032.60000000,71200.00000000
2024-06-05T08:00:00+00:00,71199.99000000,71243.60000000,70880.40000000,70927.57000000
2024-06-05T09:00:00+00:00,70927.57000000,71032.08000000,70825.00000000,70894.19000000
2024-06-05T10:00:00+00:00,70894.20000000,70908.59000000,70725.03000000,70800.33000000
2024-06-05T11:00:00+00:00,70800.33000000,71093.96000000,70694.61000000,70971.71000000
2024-06-05T12:00:00+00:00,70971.70000000,71120.00000000,70652.60000000,70940.01000000
2024-06-05T13:00:00+00:00,70940.01000000,71169.99000000,70588.00000000,70730.70000000
2024-06-05T14:00:00+00:00,70730.70000000,71080.00000000,70383.66000000,70867.99000000
2024-06-05T15:00:00+00:00,70867.99000000,71731.35000000,70775.00000000,71580.00000000
2024-06-05T16:00:00+00:00,71580.01000000,71758.00000000,71268.00000000,71312.77000000
2024-06-05T17:00:00+00:00,71312.78000000,71704.00000000,71231.48000000,71628.98000000
2024-06-05T18:00:00+00:00,71628.98000000,71748.22000000,70895.15000000,71096.81000000
2024-06-05T19:00:00+00:00,71096.80000000,71398.73000000,70871.20000000,71279.95000000
2024-06-05T20:00:00+00:00,71279.95000000,71357.68000000,71160.00000000,71196.02000000
2024-06-05T21:00:00+00:00,71196.02000000,71211.34000000,71036.31000000,71138.42000000
2024-06-05T22:00:00+00:00,71138.43000000,71274.11000000,71090.00000000,71144.86000000
2024-06-05T23:00:00+00:00,71144.85000000,71294.47000000,70700.00000000,71108.00000000
2024-06-06T00:00:00+00:00,71108.00000000,71183.99000000,70955.99000000,71018.06000000
2024-06-06T01:00:00+00:00,71018.06000000,71189.97000000,70900.00000000,71124.00000000
2024-06-06T02:00:00+00:00,71124.01000000,71237.02000000,71103.70000000,71160.00000000
2024-06-06T03:00:00+00:00,71160.01000000,71188.00000000,71012.34000000,71050.00000000
2024-06-06T04:00:00+00:00,71050.00000000,71106.46000000,70909.70000000,71054.52000000
2024-06-06T05:00:00+00:00,71054.51000000,71084.40000000,70800.00000000,70895.45000000
2024-06-06T06:00:00+00:00,70895.45000000,71037.72000000,70804.00000000,70887.99000000
2024-06-06T07:00:00+00:00,70888.00000000,71069.62000000,70853.23000000,71021.47000000
2024-06-06T08:00:00+00:00,71021.46000000,71039.50000000,70862.50000000,70904.01000000
2024-06-06T09:00:00+00:00,70904.01000000,71147.28000000,70904.00000000,70978.88000000
2024-06-06T10:00:00+00:00,70978.89000000,71000.00000000,70892.50000000,70988.00000000
2024-06-06T11:00:00+00:00,70988.01000000,71204.59000000,70935.01000000,71170.01000000
2024-06-06T12:00:00+00:00,71170.01000000,71443.60000000,71052.97000000,71187.17000000
2024-06-06T13:00:00+00:00,71187.18000000,71535.95000000,71000.00000000,71123.09000000
2024-06-06T14:00:00+00:00,71123.10000000,71520.00000000,71020.57000000,71464.57000000
2024-06-06T15:00:00+00:00,71464.56000000,71700.00000000,71250.61000000,71300.00000000
2024-06-06T16:00:00+00:00,71300.00000000,71379.93000000,70825.00000000,70948.95000000
2024-06-06T17:00:00+00:00,70948.95000000,71225.01000000,70800.00000000,71098.31000000
2024-06-06T18:00:00+00:00,71098.30000000,71158.87000000,70871.57000000,71075.00000000
2024-06-06T19:00:00+00:00,71075.00000000,71078.73000000,70450.00000000,70479.49000000
2024-06-06T20:00:00+00:00,70479.49000000,70742.49000000,70117.64000000,70720.01000000
2024-06-06T21:00:00+00:00,70720.01000000,70859.81000000,70667.00000000,70740.51000000
2024-06-06T22:00:00+00:00,70740.51000000,70920.76000000,70664.00000000,70901.01000000
2024-06-06T23:00:00+00:00,70901.01000000,70958.89000000,70748.80000000,70799.06000000
2024-06-07T00:00:00+00:00,70799.06000000,70883.60000000,70740.00000000,70883.05000000
2024-06-07T01:00:00+00:00,70883.05000000,70900.00000000,70670.48000000,70840.01000000
2024-06-07T02:00:00+00:00,70840.00000000,70872.06000000,70663.59000000,70824.08000000
2024-06-07T03:00:00+00:00,70824.09000000,71015.20000000,70741.20000000,70989.68000000
2024-06-07T04:00:00+00:00,70989.69000000,71274.70000000,70989.68000000,71226.52000000
2024-06-07T05:00:00+00:00,71226.52000000,71449.98000000,71170.00000000,71290.60000000
2024-06-07T06:00:00+00:00,71290.60000000,71353.06000000,71162.38000000,71265.70000000
2024-06-07T07:00:00+00:00,71265.70000000,71310.80000000,71068.16000000,71110.00000000
2024-06-07T08:00:00+00:00,71110.01000000,71192.40000000,71048.12000000,71117.20000000
2024-06-07T09:00:00+00:00,71117.20000000,71307.28000000,71060.50000000,71302.07000000
2024-06-07T10:00:00+00:00,71302.06000000,71434.86000000,71202.40000000,71377.38000000
2024-06-07T11:00:00+00:00,71377.37000000,71700.00000000,71303.40000000,71699.99000000
2024-06-07T12:00:00+00:00,71700.00000000,71997.02000000,70633.21000000,71234.09000000
2024-06-07T13:00:00+00:00,71234.09000000,71655.04000000,71056.70000000,71534.60000000
2024-06-07T14:00:00+00:00,71534.60000000,71544.06000000,71170.58000000,71430.94000000
2024-06-07T15:00:00+00:00,71430.93000000,71430.93000000,70850.00000000,71111.54000000
2024-06-07T16:00:00+00:00,71111.55000000,71208.89000000,70779.00000000,70873.47000000
2024-06-07T17:00:00+00:00,70873.48000000,70873.48000000,69800.37000000,69803.59000000
2024-06-07T18:00:00+00:00,69803.59000000,69887.99000000,68420.00000000,69154.43000000
2024-06-07T19:00:00+00:00,69154.44000000,69448.00000000,68800.00000000,69255.00000000
2024-06-07T20:00:00+00:00,69255.01000000,69318.30000000,68978.52000000,69307.99000000
2024-06-07T21:00:00+00:00,69308.00000000,69377.85000000,69203.08000000,69250.01000000
2024-06-07T22:00:00+00:00,69250.01000000,69585.96000000,69184.00000000,69499.00000000
2024-06-07T23:00:00+00:00,69499.00000000,69499.00000000,69323.54000000,69355.60000000
2024-06-08T00:00:00+00:00,69355.60000000,69482.75000000,69296.41000000,69401.50000000
2024-06-08T01:00:00+00:00,69401.50000000,69475.04000000,69287.28000000,69465.25000000
2024-06-08T02:00:00+00:00,69465.24000000,69465.25000000,69387.60000000,69422.11000000
2024-06-08T03:00:00+00:00,69422.11000000,69525.00000000,69411.30000000,69432.00000000
2024-06-08T04:00:00+00:00,69432.00000000,69466.92000000,69277.96000000,69316.73000000
2024-06-08T05:00:00+00:00,69316.74000000,69342.79000000,69232.15000000,69319.99000000
2024-06-08T06:00:00+00:00,69320.00000000,69414.89000000,69296.26000000,69333.45000000
2024-06-08T07:00:00+00:00,69333.44000000,69582.20000000,69333.44000000,69582.20000000
2024-06-08T08:00:00+00:00,69582.20000000,69582.20000000,69381.81000000,69436.42000000
2024-06-08T09:00:00+00:00,69436.43000000,69495.99000000,69382.80000000,69443.24000000
2024-06-08T10:00:00+00:00,69443.25000000,69495.98000000,69360.01000000,69453.40000000
2024-06-08T11:00:00+00:00,69453.39000000,69515.00000000,69318.19000000,69365.93000000
2024-06-08T12:00:00+00:00,69365.94000000,69430.00000000,69265.00000000,69360.22000000
2024-06-08T13:00:00+00:00,69360.22000000,69430.01000000,69168.02000000,69430.00000000
2024-06-08T14:00:00+00:00,69430.01000000,69462.25000000,69309.82000000,69461.69000000
2024-06-08T15:00:00+00:00,69461.68000000,69491.36000000,69421.17000000,69430.01000000
2024-06-08T16:00:00+00:00,69430.01000000,69470.16000000,69292.22000000,69387.15000000
2024-06-08T17:00:00+00:00,69387.16000000,69470.00000000,69336.01000000,69439.99000000
2024-06-08T18:00:00+00:00,69440.00000000,69480.00000000,69427.98000000,69454.89000000
2024-06-08T19:00:00+00:00,69454.88000000,69490.00000000,69427.88000000,69460.01000000
2024-06-08T20:00:00+00:00,69460.00000000,69475.18000000,69313.31000000,69372.73000000
2024-06-08T21:00:00+00:00,69372.74000000,69424.47000000,69327.04000000,69404.91000000
2024-06-08T22:00:00+00:00,69404.90000000,69404.91000000,69290.28000000,69338.15000000
2024-06-08T23:00:00+00:00,69338.15000000,69340.00000000,69292.99000000,69310.46000000
2024-06-09T00:00:00+00:00,69310.46000000,69327.99000000,69225.84000000,69268.70000000
2024-06-09T01:00:00+00:00,69268.70000000,69346.90000000,69230.00000000,69285.00000000
2024-06-09T02:00:00+00:00,69285.01000000,69298.00000000,69139.93000000,69174.93000000
2024-06-09T03:00:00+00:00,69174.92000000,69298.00000000,69130.24000000,69259.38000000
2024-06-09T04:00:00+00:00,69259.38000000,69306.22000000,69244.64000000,69304.44000000
2024-06-09T05:00:00+00:00,69304.44000000,69360.40000000,69234.73000000,69293.47000000
2024-06-09T06:00:00+00:00,69293.48000000,69400.00000000,69276.95000000,69391.01000000
2024-06-09T07:00:00+00:00,69391.02000000,69425.70000000,69273.47000000,69295.64000000
2024-06-09T08:00:00+00:00,69295.64000000,69356.00000000,69283.45000000,69352.15000000
2024-06-09T09:00:00+00:00,69352.15000000,69397.19000000,69341.95000000,69369.98000000
2024-06-09T10:00:00+00:00,69369.99000000,69373.24000000,69333.07000000,69346.49000000
2024-06-09T11:00:00+00:00,69346.50000000,69389.00000000,69333.00000000,69367.69000000
2024-06-09T12:00:00+00:00,69367.68000000,69760.00000000,69351.11000000,69712.95000000
2024-06-09T13:00:00+00:00,69712.96000000,69777.00000000,69250.01000000,69467.03000000
2024-06-09T14:00:00+00:00,69467.04000000,69559.00000000,69264.01000000,69490.12000000
2024-06-09T15:00:00+00:00,69490.13000000,69590.37000000,69420.42000000,69508.64000000
2024-06-09T16:00:00+00:00,69508.64000000,69636.98000000,69500.00000000,69622.88000000
2024-06-09T17:00:00+00:00,69622.88000000,69698.48000000,69570.00000000,69660.51000000
2024-06-09T18:00:00+00:00,69660.52000000,69848.32000000,69611.26000000,69738.10000000
2024-06-09T19:00:00+00:00,69738.09000000,69857.14000000,69660.03000000,69710.26000000
2024-06-09T20:00:00+00:00,69710.26000000,69730.81000000,69590.33000000,69686.85000000
2024-06-09T21:00:00+00:00,69686.86000000,69821.53000000,69610.00000000,69749.96000000
2024-06-09T22:00:00+00:00,69749.95000000,69787.13000000,69621.20000000,69634.35000000
2024-06-09T23:00:00+00:00,69634.36000000,69684.93000000,69596.01000000,69648.14000000
2024-06-10T00:00:00+00:00,69648.15000000,69655.11000000,69426.00000000,69559.99000000
2024-06-10T01:00:00+00:00,69559.99000000,69686.42000000,69516.00000000,69625.52000000
2024-06-10T02:00:00+00:00,69625.52000000,69801.34000000,69608.40000000,69716.00000000
2024-06-10T03:00:00+00:00,69716.01000000,69767.41000000,69574.80000000,69613.20000000
2024-06-10T04:00:00+00:00,69613.20000000,69677.50000000,69530.95000000,69674.33000000
2024-06-10T05:00:00+00:00,69674.33000000,69674.33000000,69530.00000000,69580.48000000
2024-06-10T06:00:00+00:00,69580.47000000,69618.76000000,69301.00000000,69429.87000000
2024-06-10T07:00:00+00:00,69429.87000000,69500.00000000,69249.99000000,69303.99000000
2024-06-10T08:00:00+00:00,69304.00000000,69494.99000000,69279.35000000,69387.50000000
2024-06-10T09:00:00+00:00,69387.50000000,69474.39000000,69172.29000000,69449.99000000
2024-06-10T10:00:00+00:00,69450.00000000,69470.93000000,69357.38000000,69439.99000000
2024-06-10T11:00:00+00:00,69439.99000000,69550.00000000,69337.02000000,69473.89000000
2024-06-10T12:00:00+00:00,69473.89000000,69520.01000000,69331.55000000,69363.99000000
2024-06-10T13:00:00+00:00,69364.00000000,69512.90000000,69201.59000000,69408.21000000
2024-06-10T14:00:00+00:00,69408.21000000,69662.10000000,69300.01000000,69662.09000000
2024-06-10T15:00:00+00:00,69662.10000000,70195.94000000,69612.26000000,70066.12000000
2024-06-10T16:00:00+00:00,70066.12000000,70105.82000000,69722.00000000,69972.17000000
2024-06-10T17:00:00+00:00,69972.18000000,70060.00000000,69761.89000000,70043.00000000
2024-06-10T18:00:00+00:00,70043.01000000,70141.10000000,69737.56000000,69860.01000000
2024-06-10T19:00:00+00:00,69860.01000000,69860.01000000,69386.81000000,69490.80000000
2024-06-10T20:00:00+00:00,69490.81000000,69700.51000000,69334.46000000,69632.51000000
2024-06-10T21:00:00+00:00,69632.51000000,69694.68000000,69530.00000000,69585.48000000
2024-06-10T22:00:00+00:00,69585.49000000,69592.00000000,69424.28000000,69495.99000000
2024-06-10T23:00:00+00:00,69495.99000000,69563.38000000,69400.01000000,69540.00000000
2024-06-11T00:00:00+00:00,69540.00000000,69590.01000000,69400.00000000,69410.85000000
2024-06-11T01:00:00+00:00,69410.86000000,69523.71000000,68500.00000000,68724.01000000
2024-06-11T02:00:00+00:00,68724.00000000,68922.29000000,67900.00000000,68268.62000000
2024-06-11T03:00:00+00:00,68268.62000000,68488.00000000,68170.00000000,68464.00000000
2024-06-11T04:00:00+00:00,68464.00000000,68464.00000000,67617.00000000,68024.04000000
2024-06-11T05:00:00+00:00,68024.03000000,68056.28000000,67657.03000000,67903.57000000
2024-06-11T06:00:00+00:00,67903.58000000,67974.49000000,67325.00000000,67692.00000000
2024-06-11T07:00:00+00:00,67691.99000000,67844.76000000,67526.95000000,67570.18000000
2024-06-11T08:00:00+00:00,67570.18000000,67641.03000000,67284.38000000,67516.74000000
2024-06-11T09:00:00+00:00,67516.75000000,67662.49000000,66900.00000000,67084.34000000
2024-06-11T10:00:00+00:00,67084.33000000,67303.46000000,66732.00000000,66961.99000000
2024-06-11T11:00:00+00:00,66961.99000000,67123.13000000,66762.58000000,66890.01000000
2024-06-11T12:00:00+00:00,66890.00000000,67194.31000000,66790.80000000,67019.99000000
2024-06-11T13:00:00+00:00,67020.00000000,67278.88000000,66568.35000000,66812.00000000
2024-06-11T14:00:00+00:00,66812.01000000,67103.42000000,66776.81000000,66851.26000000
2024-06-11T15:00:00+00:00,66851.27000000,67076.00000000,66051.00000000,66244.48000000
2024-06-11T16:00:00+00:00,66244.48000000,66738.78000000,66161.26000000,66487.47000000
2024-06-11T17:00:00+00:00,66487.48000000,66805.98000000,66175.00000000,66770.99000000
2024-06-11T18:00:00+00:00,66771.00000000,67229.93000000,66652.39000000,67117.30000000
2024-06-11T19:00:00+00:00,67117.31000000,67586.64000000,67070.51000000,67407.01000000
2024-06-11T20:00:00+00:00,67407.02000000,67500.00000000,67173.92000000,67290.07000000
2024-06-11T21:00:00+00:00,67290.07000000,67396.62000000,67202.26000000,67396.61000000
2024-06-11T22:00:00+00:00,67396.61000000,67572.54000000,67311.42000000,67360.22000000
2024-06-11T23:00:00+00:00,67360.22000000,67588.22000000,67309.91000000,67314.24000000
2024-06-12T00:00:00+00:00,67314.23000000,67436.53000000,67183.47000000,67199.99000000
2024-06-12T01:00:00+00:00,67199.99000000,67240.00000000,66905.00000000,67180.01000000
2024-06-12T02:00:00+00:00,67180.00000000,67596.15000000,67128.08000000,67415.25000000
2024-06-12T03:00:00+00:00,67415.26000000,67496.25000000,67317.77000000,67407.00000000
2024-06-12T04:00:00+00:00,67407.01000000,67624.89000000,67350.01000000,67481.59000000
2024-06-12T05:00:00+00:00,67481.60000000,67505.13000000,67195.97000000,67243.21000000
2024-06-12T06:00:00+00:00,67243.21000000,67382.81000000,67243.20000000,67281.64000000
2024-06-12T07:00:00+00:00,67281.63000000,67500.01000000,67229.78000000,67453.63000000
2024-06-12T08:00:00+00:00,67453.64000000,67532.64000000,67376.10000000,67393.46000000
2024-06-12T09:00:00+00:00,67393.47000000,67804.00000000,67353.02000000,67753.32000000
2024-06-12T10:00:00+00:00,67753.33000000,68059.01000000,67753.32000000,67991.98000000
2024-06-12T11:00:00+00:00,67991.99000000,68015.40000000,67716.22000000,67778.43000000
2024-06-12T12:00:00+00:00,67778.43000000,69488.00000000,67736.00000000,69339.29000000
2024-06-12T13:00:00+00:00,69339.29000000,69649.80000000,69084.00000000,69320.00000000
2024-06-12T14:00:00+00:00,69320.01000000,69980.00000000,69300.01000000,69960.57000000
2024-06-12T15:00:00+00:00,69960.56000000,69999.00000000,69539.54000000,69734.00000000
2024-06-12T16:00:00+00:00,69734.00000000,69786.46000000,69289.50000000,69616.00000000
2024-06-12T17:00:00+00:00,69616.01000000,69862.40000000,69492.00000000,69799.99000000
2024-06-12T18:00:00+00:00,69800.00000000,69808.47000000,68575.00000000,68828.01000000
2024-06-12T19:00:00+00:00,68828.00000000,69226.14000000,67250.00000000,67532.92000000
2024-06-12T20:00:00+00:00,67532.92000000,68312.00000000,67413.51000000,68103.97000000
2024-06-12T21:00:00+00:00,68103.96000000,68667.44000000,68097.91000000,68536.00000000
2024-06-12T22:00:00+00:00,68536.00000000,68539.99000000,68270.92000000,68345.82000000
2024-06-12T23:00:00+00:00,68345.81000000,68347.00000000,68124.00000000,68263.99000000
2024-06-13T00:00:00+00:00,68263.98000000,68393.63000000,68005.85000000,68330.02000000
2024-06-13T01:00:00+00:00,68330.02000000,68363.35000000,67910.00000000,67979.63000000
2024-06-13T02:00:00+00:00,67979.63000000,68177.00000000,67690.95000000,67734.81000000
2024-06-13T03:00:00+00:00,67734.80000000,67850.08000000,66969.98000000,67474.94000000
2024-06-13T04:00:00+00:00,67474.95000000,67729.41000000,67328.00000000,67328.01000000
2024-06-13T05:00:00+00:00,67328.01000000,67680.00000000,67328.01000000,67604.04000000
2024-06-13T06:00:00+00:00,67604.04000000,67614.55000000,67300.30000000,67518.57000000
2024-06-13T07:00:00+00:00,67518.58000000,67724.81000000,67399.99000000,67724.81000000
2024-06-13T08:00:00+00:00,67724.80000000,67752.06000000,67508.00000000,67565.56000000
2024-06-13T09:00:00+00:00,67565.57000000,67569.67000000,67168.00000000,67419.86000000
2024-06-13T10:00:00+00:00,67419.86000000,67971.20000000,67230.94000000,67820.40000000
2024-06-13T11:00:00+00:00,67820.40000000,67961.07000000,67648.49000000,67739.99000000
2024-06-13T12:00:00+00:00,67740.00000000,68449.30000000,67439.43000000,67749.54000000
2024-06-13T13:00:00+00:00,67749.54000000,68272.00000000,67521.55000000,67589.99000000
2024-06-13T14:00:00+00:00,67590.00000000,67739.28000000,67150.00000000,67365.62000000
2024-06-13T15:00:00+00:00,67365.62000000,67537.87000000,66368.76000000,66470.01000000
2024-06-13T16:00:00+00:00,66470.01000000,67019.42000000,66251.78000000,66976.00000000
2024-06-13T17:00:00+00:00,66976.01000000,67080.13000000,66639.47000000,66920.00000000
2024-06-13T18:00:00+00:00,66919.99000000,66976.87000000,66693.43000000,66862.99000000
2024-06-13T19:00:00+00:00,66862.99000000,66884.00000000,66588.83000000,66604.01000000
2024-06-13T20:00:00+00:00,66604.01000000,66810.48000000,66530.84000000,66712.98000000
2024-06-13T21:00:00+00:00,66712.97000000,66969.99000000,66680.14000000,66969.99000000
2024-06-13T22:00:00+00:00,66969.99000000,66980.00000000,66840.07000000,66896.00000000
2024-06-13T23:00:00+00:00,66895.99000000,66909.26000000,66681.40000000,66773.01000000
