timestamp,open,high,low,close
2024-08-31T19:00:00+00:00,58920.53,58941.29,58823.73,58856.0
2024-08-31T20:00:00+00:00,58856.0,58971.56,58763.29,58951.08
2024-08-31T21:00:00+00:00,58951.09,59130.0,58900.0,59061.01
2024-08-31T22:00:00+00:00,59061.0,59141.72,59006.0,59024.0
2024-08-31T23:00:00+00:00,59023.99,59056.0,58927.0,58973.99
2024-09-01T00:00:00+00:00,58974.0,59076.59,58900.0,58930.0
2024-09-01T01:00:00+00:00,58929.99,58957.0,58819.78,58828.01
2024-09-01T02:00:00+00:00,58828.0,58851.65,58276.01,58540.25
2024-09-01T03:00:00+00:00,58540.25,58672.01,58399.01,58524.21
2024-09-01T04:00:00+00:00,58524.21,58599.98,58355.0,58442.0
2024-09-01T05:00:00+00:00,58442.01,58468.0,57777.0,57986.0
2024-09-01T06:00:00+00:00,57986.0,58298.0,57952.0,58201.1
2024-09-01T07:00:00+00:00,58201.11,58500.0,58131.12,58478.64
2024-09-01T08:00:00+00:00,58478.64,58504.81,58200.51,58233.99
2024-09-01T09:00:00+00:00,58234.0,58400.0,58126.98,58205.0
2024-09-01T10:00:00+00:00,58205.0,58222.0,57896.01,57931.0
2024-09-01T11:00:00+00:00,57931.0,58250.21,57840.0,58240.52
2024-09-01T12:00:00+00:00,58240.51,58320.15,57912.3,58020.0
2024-09-01T13:00:00+00:00,58020.01,58215.0,57710.0,58175.01
2024-09-01T14:00:00+00:00,58175.0,58179.0,57201.0,57879.99
2024-09-01T15:00:00+00:00,57879.99,58360.38,57714.35,58217.0
2024-09-01T16:00:00+00:00,58217.0,58350.0,58090.01,58132.06
2024-09-01T17:00:00+00:00,58132.07,58201.0,57864.3,58127.98
2024-09-01T18:00:00+00:00,58127.98,58788.93,58122.0,58541.1
2024-09-01T19:00:00+00:00,58541.11,58775.0,58292.0,58514.0
2024-09-01T20:00:00+00:00,58514.01,58656.77,58381.1,58431.1
2024-09-01T21:00:00+00:00,58431.1,58431.1,58093.57,58351.11
2024-09-01T22:00:00+00:00,58351.11,58414.0,57232.0,57309.01
2024-09-01T23:00:00+00:00,57309.0,57598.0,57205.0,57301.86
2024-09-02T00:00:00+00:00,57301.77,57650.0,57128.0,57467.24
2024-09-02T01:00:00+00:00,57467.25,57578.99,57242.0,57423.23
2024-09-02T02:00:00+00:00,57423.23,57721.0,57294.0,57509.01
2024-09-02T03:00:00+00:00,57509.01,57767.14,57502.05,57742.01
2024-09-02T04:00:00+00:00,57742.0,57766.0,57445.91,57459.51
2024-09-02T05:00:00+00:00,57459.51,57987.99,57449.75,57785.01
2024-09-02T06:00:00+00:00,57785.0,57883.0,57662.01,57688.0
2024-09-02T07:00:00+00:00,57688.0,57792.0,57362.06,57547.99
2024-09-02T08:00:00+00:00,57548.0,58300.0,57520.12,58056.01
2024-09-02T09:00:00+00:00,58056.01,58462.0,57901.2,58402.35
2024-09-02T10:00:00+00:00,58402.0,58587.0,58293.0,58498.51
2024-09-02T11:00:00+00:00,58498.51,58680.76,58349.02,58422.01
2024-09-02T12:00:00+00:00,58422.01,58509.0,58256.1,58393.94
2024-09-02T13:00:00+00:00,58393.94,58489.0,58149.54,58181.22
2024-09-02T14:00:00+00:00,58181.21,58808.0,58104.0,58597.0
2024-09-02T15:00:00+00:00,58597.0,58741.1,58480.9,58537.99
2024-09-02T16:00:00+00:00,58537.99,58653.0,58293.12,58345.0
2024-09-02T17:00:00+00:00,58345.0,58558.49,58301.0,58514.01
2024-09-02T18:00:00+00:00,58514.01,58666.64,58318.33,58486.01
2024-09-02T19:00:00+00:00,58486.01,58559.0,58390.39,58439.99
2024-09-02T20:00:00+00:00,58440.03,59243.0,58384.61,58992.0
2024-09-02T21:00:00+00:00,58992.01,59274.32,58875.03,59047.0
2024-09-02T22:00:00+00:00,59047.0,59350.0,59008.81,59349.99
2024-09-02T23:00:00+00:00,59349.99,59425.69,59073.0,59132.13
2024-09-03T00:00:00+00:00,59132.12,59258.0,59021.62,59257.99
2024-09-03T01:00:00+00:00,59258.0,59406.57,59195.41,59388.01
2024-09-03T02:00:00+00:00,59388.01,59809.65,59300.0,59311.01
2024-09-03T03:00:00+00:00,59311.01,59327.71,59041.86,59110.99
2024-09-03T04:00:00+00:00,59111.0,59236.0,59003.99,59099.01
2024-09-03T05:00:00+00:00,59099.0,59259.0,58988.0,59186.0
2024-09-03T06:00:00+00:00,59186.0,59186.0,58872.0,58891.0
2024-09-03T07:00:00+00:00,58891.01,59140.35,58880.57,59112.0
2024-09-03T08:00:00+00:00,59112.01,59136.58,58717.0,58789.02
2024-09-03T09:00:00+00:00,58789.01,58961.5,58783.0,58874.0
2024-09-03T10:00:00+00:00,58874.01,59195.63,58836.87,59078.94
2024-09-03T11:00:00+00:00,59078.94,59106.01,58951.0,59072.0
2024-09-03T12:00:00+00:00,59072.01,59350.0,59057.34,59135.01
2024-09-03T13:00:00+00:00,59135.01,59320.14,58198.28,58398.99
2024-09-03T14:00:00+00:00,58398.99,58398.99,57568.0,57672.84
2024-09-03T15:00:00+00:00,57672.84,58018.0,57630.0,57725.0
2024-09-03T16:00:00+00:00,57725.01,57924.0,57655.81,57708.0
2024-09-03T17:00:00+00:00,57707.99,58100.0,57680.0,57698.0
2024-09-03T18:00:00+00:00,57698.0,58055.0,57589.01,57926.0
2024-09-03T19:00:00+00:00,57925.99,58251.09,57852.0,58046.0
2024-09-03T20:00:00+00:00,58045.99,58247.0,58045.99,58228.0
2024-09-03T21:00:00+00:00,58228.01,58238.0,57957.5,58134.61
2024-09-03T22:00:00+00:00,58134.61,58183.68,57863.99,57865.0
2024-09-03T23:00:00+00:00,57865.0,57899.0,57415.0,57487.73
2024-09-04T00:00:00+00:00,57487.74,57943.53,57100.0,57140.02
2024-09-04T01:00:00+00:00,57140.02,57161.06,55606.0,56784.01
2024-09-04T02:00:00+00:00,56784.01,56823.0,56520.35,56648.01
2024-09-04T03:00:00+00:00,56648.01,56850.0,56618.0,56653.98
2024-09-04T04:00:00+00:00,56653.99,56728.0,56559.15,56694.0
2024-09-04T05:00:00+00:00,56694.0,56694.0,56201.0,56252.01
2024-09-04T06:00:00+00:00,56252.01,56530.01,56209.99,56277.0
2024-09-04T07:00:00+00:00,56277.0,56881.0,56253.0,56746.0
2024-09-04T08:00:00+00:00,56746.0,56909.94,56668.28,56783.01
2024-09-04T09:00:00+00:00,56783.01,56855.0,56570.0,56596.99
2024-09-04T10:00:00+00:00,56596.99,56710.47,56453.0,56456.45
2024-09-04T11:00:00+00:00,56456.46,56682.32,56454.73,56573.0
2024-09-04T12:00:00+00:00,56573.0,56763.99,56479.95,56599.99
2024-09-04T13:00:00+00:00,56600.0,56700.0,56319.41,56490.0
2024-09-04T14:00:00+00:00,56489.99,57581.4,56187.61,57511.1
2024-09-04T15:00:00+00:00,57511.11,58181.43,57365.0,58134.0
2024-09-04T16:00:00+00:00,58134.0,58519.0,58121.1,58406.07
2024-09-04T17:00:00+00:00,58406.06,58472.0,57821.79,57878.0
2024-09-04T18:00:00+00:00,57878.01,57997.99,57646.0,57684.01
2024-09-04T19:00:00+00:00,57684.01,58165.0,57662.0,58058.01
2024-09-04T20:00:00+00:00,58058.0,58181.0,57792.46,58048.01
2024-09-04T21:00:00+00:00,58048.0,58120.0,57948.0,58100.0
2024-09-04T22:00:00+00:00,58100.0,58390.0,58041.1,58130.99
2024-09-04T23:00:00+00:00,58130.98,58232.0,57889.81,57970.9
2024-09-05T00:00:00+00:00,57970.9,58327.07,57964.0,57997.75
2024-09-05T01:00:00+00:00,57997.75,58249.0,57955.55,58021.99
2024-09-05T02:00:00+00:00,58021.99,58063.99,57653.13,57692.99
2024-09-05T03:00:00+00:00,57693.0,57693.0,56891.07,57135.42
2024-09-05T04:00:00+00:00,57135.42,57291.1,57076.01,57206.4
2024-09-05T05:00:00+00:00,57206.4,57268.75,57029.0,57194.99
2024-09-05T06:00:00+00:00,57195.0,57222.78,56541.68,56914.01
2024-09-05T07:00:00+00:00,56914.01,57245.03,56831.71,57155.1
2024-09-05T08:00:00+00:00,57155.1,57232.0,56952.65,57004.0
2024-09-05T09:00:00+00:00,57004.0,57012.0,56623.0,56797.0
2024-09-05T10:00:00+00:00,56797.0,56848.97,56654.31,56771.0
2024-09-05T11:00:00+00:00,56771.0,56863.8,56663.0,56698.01
2024-09-05T12:00:00+00:00,56698.01,56850.0,56318.0,56662.0
2024-09-05T13:00:00+00:00,56662.01,57158.81,56571.47,57028.62
2024-09-05T14:00:00+00:00,57028.62,57350.0,56479.36,56558.01
2024-09-05T15:00:00+00:00,56558.0,56674.83,55817.51,55976.01
2024-09-05T16:00:00+00:00,55976.01,56416.65,55960.0,56335.0
2024-09-05T17:00:00+00:00,56335.0,56614.0,56200.42,56602.99
2024-09-05T18:00:00+00:00,56603.0,56710.0,56506.3,56548.99
2024-09-05T19:00:00+00:00,56549.0,56568.0,55800.0,56060.01
2024-09-05T20:00:00+00:00,56060.0,56259.97,56010.0,56094.0
2024-09-05T21:00:00+00:00,56094.0,56253.44,55643.65,56150.6
2024-09-05T22:00:00+00:00,56150.59,56227.5,55783.0,56104.6
2024-09-05T23:00:00+00:00,56104.99,56208.0,55993.45,56180.0
2024-09-06T00:00:00+00:00,56180.0,56333.82,55989.0,56182.0
2024-09-06T01:00:00+00:00,56182.01,56615.49,55993.0,56558.99
2024-09-06T02:00:00+00:00,56559.0,56858.88,56499.87,56738.0
2024-09-06T03:00:00+00:00,56738.0,56840.88,56532.0,56588.0
2024-09-06T04:00:00+00:00,56588.01,56747.91,56585.29,56594.66
2024-09-06T05:00:00+00:00,56594.67,56665.26,56295.49,56491.01
2024-09-06T06:00:00+00:00,56491.01,56518.0,56278.57,56430.01
2024-09-06T07:00:00+00:00,56430.01,56439.0,55280.0,55804.29
2024-09-06T08:00:00+00:00,55804.28,55938.42,55639.0,55783.01
2024-09-06T09:00:00+00:00,55783.01,55925.46,55676.72,55889.86
2024-09-06T10:00:00+00:00,55889.86,56262.11,55889.85,56178.01
2024-09-06T11:00:00+00:00,56178.01,56252.0,55826.26,55999.09
2024-09-06T12:00:00+00:00,55999.09,56944.59,55653.42,56873.99
2024-09-06T13:00:00+00:00,56873.99,57008.0,55849.8,55896.01
2024-09-06T14:00:00+00:00,55896.01,55936.0,54424.24,54733.24
2024-09-06T15:00:00+00:00,54734.0,55000.0,53808.0,54045.01
2024-09-06T16:00:00+00:00,54045.0,54256.0,53632.83,54074.0
2024-09-06T17:00:00+00:00,54074.0,54435.0,53705.78,53935.0
2024-09-06T18:00:00+00:00,53935.01,53995.0,53350.0,53352.67
2024-09-06T19:00:00+00:00,53352.67,53997.0,53267.54,53534.28
2024-09-06T20:00:00+00:00,53534.27,53800.0,52650.0,52887.99
2024-09-06T21:00:00+00:00,52888.0,53766.58,52550.0,53766.57
2024-09-06T22:00:00+00:00,53766.58,53856.82,53614.52,53644.01
2024-09-06T23:00:00+00:00,53644.0,53969.99,53611.1,53962.97
2024-09-07T00:00:00+00:00,53962.97,54095.65,53891.51,53914.0
2024-09-07T01:00:00+00:00,53914.0,54000.11,53745.54,53813.37
2024-09-07T02:00:00+00:00,53813.37,53945.42,53756.56,53802.0
2024-09-07T03:00:00+00:00,53802.0,53873.81,53791.42,53818.91
2024-09-07T04:00:00+00:00,53818.92,54061.1,53814.0,54060.59
2024-09-07T05:00:00+00:00,54060.59,54381.1,54007.67,54185.01
2024-09-07T06:00:00+00:00,54185.01,54379.0,54028.22,54320.23
2024-09-07T07:00:00+00:00,54320.23,54405.37,54183.31,54286.0
2024-09-07T08:00:00+00:00,54286.0,54393.48,54189.6,54370.99
2024-09-07T09:00:00+00:00,54371.0,54419.38,54168.23,54251.11
2024-09-07T10:00:00+00:00,54251.11,54454.8,54247.0,54346.01
2024-09-07T11:00:00+00:00,54346.01,54492.98,54264.54,54326.0
2024-09-07T12:00:00+00:00,54326.01,54663.0,54326.0,54578.71
2024-09-07T13:00:00+00:00,54578.72,54665.94,54404.0,54546.99
2024-09-07T14:00:00+00:00,54547.0,54691.1,54488.41,54632.17
2024-09-07T15:00:00+00:00,54632.17,54829.0,54600.0,54780.0
2024-09-07T16:00:00+00:00,54780.0,54850.0,54434.84,54465.97
2024-09-07T17:00:00+00:00,54465.97,54535.72,54000.0,54134.0
2024-09-07T18:00:00+00:00,54134.0,54396.88,54037.0,54291.1
2024-09-07T19:00:00+00:00,54291.1,54457.82,54231.1,54404.01
